Sequence id,Meter,Date in meter,Connection Status
983866127,0010031D,14-02-2016 10:49,Connected
983896631,0010031D,14-02-2016 10:59,Disconnected
983898399,0010031D,14-02-2016 11:00,Connected
983915935,0010031D,14-02-2016 11:05,Disconnected
983917859,0010031D,14-02-2016 11:05,Connected
983934135,0010031D,14-02-2016 11:10,Disconnected
983935847,0010031D,14-02-2016 11:11,Connected
983953199,0010031D,14-02-2016 11:16,Disconnected
983954963,0010031D,14-02-2016 11:16,Connected
983971091,0010031D,14-02-2016 11:21,Disconnected
983972787,0010031D,14-02-2016 11:22,Connected
983990103,0010031D,14-02-2016 11:27,Disconnected
983991915,0010031D,14-02-2016 11:27,Connected
984008571,0010031D,14-02-2016 11:32,Disconnected
984010391,0010031D,14-02-2016 11:33,Connected
984027519,0010031D,14-02-2016 11:38,Disconnected
984652647,0010031D,14-02-2016 14:21,Connected
984678583,0010031D,14-02-2016 14:26,Disconnected
984681079,0010031D,14-02-2016 14:26,Connected
984706023,0010031D,14-02-2016 14:31,Disconnected
984708575,0010031D,14-02-2016 14:32,Connected
984734583,0010031D,14-02-2016 14:37,Disconnected
984737091,0010031D,14-02-2016 14:37,Connected
984760007,0010031D,14-02-2016 14:42,Disconnected
984762011,0010031D,14-02-2016 14:43,Connected
984783075,0010031D,14-02-2016 14:48,Disconnected
984784967,0010031D,14-02-2016 14:48,Connected
984805411,0010031D,14-02-2016 14:53,Disconnected
991038107,0010031D,16-02-2016 08:35,Connected
991056011,0010031D,16-02-2016 08:40,Disconnected
991057387,0010031D,16-02-2016 08:40,Connected
991071879,0010031D,16-02-2016 08:45,Disconnected
991073163,0010031D,16-02-2016 08:46,Connected
991086799,0010031D,16-02-2016 08:51,Disconnected
991088155,0010031D,16-02-2016 08:51,Connected
991112327,0010031D,16-02-2016 08:59,Disconnected
991114163,0010031D,16-02-2016 09:00,Connected
991131527,0010031D,16-02-2016 09:05,Disconnected
991133319,0010031D,16-02-2016 09:05,Connected
991150031,0010031D,16-02-2016 09:10,Disconnected
991151763,0010031D,16-02-2016 09:11,Connected
991169715,0010031D,16-02-2016 09:16,Disconnected
991171395,0010031D,16-02-2016 09:16,Connected
991187943,0010031D,16-02-2016 09:21,Disconnected
991189747,0010031D,16-02-2016 09:21,Connected
991207955,0010031D,16-02-2016 09:26,Disconnected
991209655,0010031D,16-02-2016 09:27,Connected
991226603,0010031D,16-02-2016 09:32,Disconnected
991228391,0010031D,16-02-2016 09:32,Connected
991246035,0010031D,16-02-2016 09:37,Disconnected
991247611,0010031D,16-02-2016 09:38,Connected
991264431,0010031D,16-02-2016 09:43,Disconnected
991266051,0010031D,16-02-2016 09:43,Connected
991281315,0010031D,16-02-2016 09:48,Disconnected
991396683,0010031D,16-02-2016 10:24,Connected
991413083,0010031D,16-02-2016 10:29,Disconnected
991414579,0010031D,16-02-2016 10:30,Connected
991431159,0010031D,16-02-2016 10:35,Disconnected
991432595,0010031D,16-02-2016 10:35,Connected
991448555,0010031D,16-02-2016 10:40,Disconnected
991449783,0010031D,16-02-2016 10:41,Connected
991463159,0010031D,16-02-2016 10:46,Disconnected
991464327,0010031D,16-02-2016 10:46,Connected
991476859,0010031D,16-02-2016 10:51,Disconnected
991478035,0010031D,16-02-2016 10:52,Connected
991499259,0010031D,16-02-2016 10:59,Disconnected
991500919,0010031D,16-02-2016 11:00,Connected
991517295,0010031D,16-02-2016 11:05,Disconnected
991519039,0010031D,16-02-2016 11:05,Connected
991533903,0010031D,16-02-2016 11:10,Disconnected
991535491,0010031D,16-02-2016 11:11,Connected
991551743,0010031D,16-02-2016 11:16,Disconnected
991553331,0010031D,16-02-2016 11:16,Connected
991568031,0010031D,16-02-2016 11:21,Disconnected
991569519,0010031D,16-02-2016 11:22,Connected
991585439,0010031D,16-02-2016 11:27,Disconnected
991587015,0010031D,16-02-2016 11:27,Connected
991602135,0010031D,16-02-2016 11:32,Disconnected
991603715,0010031D,16-02-2016 11:33,Connected
991619291,0010031D,16-02-2016 11:38,Disconnected
991620735,0010031D,16-02-2016 11:38,Connected
991633943,0010031D,16-02-2016 11:43,Disconnected
991635187,0010031D,16-02-2016 11:44,Connected
991647679,0010031D,16-02-2016 11:49,Disconnected
991648639,0010031D,16-02-2016 11:49,Connected
991676015,0010031D,16-02-2016 11:59,Disconnected
991677779,0010031D,16-02-2016 12:00,Connected
991693963,0010031D,16-02-2016 12:05,Disconnected
991695815,0010031D,16-02-2016 12:05,Connected
991711231,0010031D,16-02-2016 12:10,Disconnected
991712951,0010031D,16-02-2016 12:11,Connected
991729883,0010031D,16-02-2016 12:16,Disconnected
991731591,0010031D,16-02-2016 12:16,Connected
991747279,0010031D,16-02-2016 12:21,Disconnected
991749035,0010031D,16-02-2016 12:22,Connected
991766555,0010031D,16-02-2016 12:27,Disconnected
991768363,0010031D,16-02-2016 12:27,Connected
991785043,0010031D,16-02-2016 12:32,Disconnected
991786823,0010031D,16-02-2016 12:33,Connected
991804551,0010031D,16-02-2016 12:38,Disconnected
991806291,0010031D,16-02-2016 12:38,Connected
991821879,0010031D,16-02-2016 12:43,Disconnected
991823191,0010031D,16-02-2016 12:44,Connected
991838019,0010031D,16-02-2016 12:49,Disconnected
991839243,0010031D,16-02-2016 12:49,Connected
991872087,0010031D,16-02-2016 12:59,Disconnected
994056663,0010031D,17-02-2016 03:52,Connected
994068247,0010031D,17-02-2016 03:57,Disconnected
994069387,0010031D,17-02-2016 03:58,Connected
994083099,0010031D,17-02-2016 04:03,Disconnected
994084379,0010031D,17-02-2016 04:03,Connected
994097395,0010031D,17-02-2016 04:08,Disconnected
994098527,0010031D,17-02-2016 04:09,Connected
994111891,0010031D,17-02-2016 04:14,Disconnected
994113023,0010031D,17-02-2016 04:14,Connected
994125807,0010031D,17-02-2016 04:19,Disconnected
994126839,0010031D,17-02-2016 04:20,Connected
994140263,0010031D,17-02-2016 04:25,Disconnected
994141363,0010031D,17-02-2016 04:25,Connected
994154095,0010031D,17-02-2016 04:30,Disconnected
994155251,0010031D,17-02-2016 04:31,Connected
994169255,0010031D,17-02-2016 04:36,Disconnected
994170527,0010031D,17-02-2016 04:36,Connected
994182819,0010031D,17-02-2016 04:41,Disconnected
994183851,0010031D,17-02-2016 04:42,Connected
994194983,0010031D,17-02-2016 04:47,Disconnected
994195955,0010031D,17-02-2016 04:47,Connected
994206059,0010031D,17-02-2016 04:52,Disconnected
994206983,0010031D,17-02-2016 04:53,Connected
994222075,0010031D,17-02-2016 04:59,Disconnected
994223367,0010031D,17-02-2016 05:00,Connected
994236935,0010031D,17-02-2016 05:05,Disconnected
994238267,0010031D,17-02-2016 05:05,Connected
994251131,0010031D,17-02-2016 05:10,Disconnected
994252387,0010031D,17-02-2016 05:11,Connected
994265963,0010031D,17-02-2016 05:16,Disconnected
999523831,0010031D,18-02-2016 13:14,Connected
999545219,0010031D,18-02-2016 13:19,Disconnected
999572551,0010031D,18-02-2016 13:25,Connected
999594571,0010031D,18-02-2016 13:30,Disconnected
999596595,0010031D,18-02-2016 13:31,Connected
999619531,0010031D,18-02-2016 13:36,Disconnected
999621671,0010031D,18-02-2016 13:36,Connected
999643683,0010031D,18-02-2016 13:41,Disconnected
999645415,0010031D,18-02-2016 13:42,Connected
999664603,0010031D,18-02-2016 13:47,Disconnected
999666275,0010031D,18-02-2016 13:47,Connected
999685963,0010031D,18-02-2016 13:52,Disconnected
999687727,0010031D,18-02-2016 13:53,Connected
999716371,0010031D,18-02-2016 13:59,Disconnected
999718875,0010031D,18-02-2016 14:00,Connected
999744131,0010031D,18-02-2016 14:05,Disconnected
999746735,0010031D,18-02-2016 14:05,Connected
999770367,0010031D,18-02-2016 14:10,Disconnected
999772859,0010031D,18-02-2016 14:11,Connected
999798531,0010031D,18-02-2016 14:16,Disconnected
999801119,0010031D,18-02-2016 14:16,Connected
999825511,0010031D,18-02-2016 14:21,Disconnected
999828527,0010031D,18-02-2016 14:22,Connected
999854123,0010031D,18-02-2016 14:27,Disconnected
999856799,0010031D,18-02-2016 14:27,Connected
999882235,0010031D,18-02-2016 14:32,Disconnected
1006328175,0010031D,20-02-2016 08:50,Connected
1006343667,0010031D,20-02-2016 08:55,Disconnected
1006349163,0010031D,20-02-2016 08:57,Connected
1006367839,0010031D,20-02-2016 09:02,Disconnected
1006369787,0010031D,20-02-2016 09:02,Connected
1006388307,0010031D,20-02-2016 09:07,Disconnected
1006389891,0010031D,20-02-2016 09:08,Connected
1006408743,0010031D,20-02-2016 09:13,Disconnected
