Sequence id,Meter,Date in meter,Connection Status
1053958155,001034B4,03-03-2016 10:19,Disconnected
1053959735,001034B4,03-03-2016 10:19,Connected
1053977783,001034B4,03-03-2016 10:24,Disconnected
1053979315,001034B4,03-03-2016 10:25,Connected
1053996163,001034B4,03-03-2016 10:30,Disconnected
1053997639,001034B4,03-03-2016 10:30,Connected
1054015163,001034B4,03-03-2016 10:35,Disconnected
1054016755,001034B4,03-03-2016 10:36,Connected
1054045763,001034B4,03-03-2016 10:46,Disconnected
1054046935,001034B4,03-03-2016 10:46,Connected
1054059779,001034B4,03-03-2016 10:51,Disconnected
1054060987,001034B4,03-03-2016 10:52,Connected
1054075595,001034B4,03-03-2016 10:57,Disconnected
1054076995,001034B4,03-03-2016 10:57,Connected
1054093743,001034B4,03-03-2016 11:02,Disconnected
1054095375,001034B4,03-03-2016 11:03,Connected
1054111567,001034B4,03-03-2016 11:08,Disconnected
1054113067,001034B4,03-03-2016 11:08,Connected
1054129427,001034B4,03-03-2016 11:13,Disconnected
1054655443,001034B4,03-03-2016 13:46,Connected
1054674551,001034B4,03-03-2016 13:51,Disconnected
1054676407,001034B4,03-03-2016 13:51,Connected
1054697443,001034B4,03-03-2016 13:56,Disconnected
1054699539,001034B4,03-03-2016 13:57,Connected
1054724275,001034B4,03-03-2016 14:02,Disconnected
1054726943,001034B4,03-03-2016 14:02,Connected
1054752007,001034B4,03-03-2016 14:07,Disconnected
1054754211,001034B4,03-03-2016 14:08,Connected
1054780083,001034B4,03-03-2016 14:13,Disconnected
1054782447,001034B4,03-03-2016 14:13,Connected
1054807515,001034B4,03-03-2016 14:18,Disconnected
1054809727,001034B4,03-03-2016 14:19,Connected
1054835723,001034B4,03-03-2016 14:24,Disconnected
1054838091,001034B4,03-03-2016 14:24,Connected
1054863599,001034B4,03-03-2016 14:29,Disconnected
1054865903,001034B4,03-03-2016 14:30,Connected
1054892759,001034B4,03-03-2016 14:35,Disconnected
1054895087,001034B4,03-03-2016 14:35,Connected
1054920115,001034B4,03-03-2016 14:40,Disconnected
1054921771,001034B4,03-03-2016 14:41,Connected
1054942851,001034B4,03-03-2016 14:46,Disconnected
1054944595,001034B4,03-03-2016 14:46,Connected
1054964695,001034B4,03-03-2016 14:51,Disconnected
1054966819,001034B4,03-03-2016 14:52,Connected
1054989031,001034B4,03-03-2016 14:57,Disconnected
1054991507,001034B4,03-03-2016 14:57,Connected
1055017623,001034B4,03-03-2016 15:03,Disconnected
1055021159,001034B4,03-03-2016 15:03,Connected
1055047223,001034B4,03-03-2016 15:08,Disconnected
1055049727,001034B4,03-03-2016 15:09,Connected
1055076459,001034B4,03-03-2016 15:14,Disconnected
1055079071,001034B4,03-03-2016 15:14,Connected
1055104983,001034B4,03-03-2016 15:19,Disconnected
1055107507,001034B4,03-03-2016 15:20,Connected
1055133599,001034B4,03-03-2016 15:25,Disconnected
1055136135,001034B4,03-03-2016 15:25,Connected
1055161951,001034B4,03-03-2016 15:30,Disconnected
1055164475,001034B4,03-03-2016 15:31,Connected
1055191127,001034B4,03-03-2016 15:36,Disconnected
1055193527,001034B4,03-03-2016 15:36,Connected
1055236407,001034B4,03-03-2016 15:46,Disconnected
1055263019,001034B4,03-03-2016 15:52,Connected
1055285323,001034B4,03-03-2016 15:57,Disconnected
1055288015,001034B4,03-03-2016 15:58,Connected
1055313407,001034B4,03-03-2016 16:03,Disconnected
1055315947,001034B4,03-03-2016 16:03,Connected
1055341615,001034B4,03-03-2016 16:08,Disconnected
1055345587,001034B4,03-03-2016 16:09,Connected
1055371979,001034B4,03-03-2016 16:14,Disconnected
1055374491,001034B4,03-03-2016 16:15,Connected
1055399791,001034B4,03-03-2016 16:20,Disconnected
1055402119,001034B4,03-03-2016 16:20,Connected
1055426983,001034B4,03-03-2016 16:25,Disconnected
1055429383,001034B4,03-03-2016 16:26,Connected
1055453755,001034B4,03-03-2016 16:31,Disconnected
1055456023,001034B4,03-03-2016 16:31,Connected
1055480619,001034B4,03-03-2016 16:36,Disconnected
1055482839,001034B4,03-03-2016 16:37,Connected
1055504719,001034B4,03-03-2016 16:42,Disconnected
1056664383,001034B4,04-03-2016 04:01,Connected
1056679607,001034B4,04-03-2016 04:06,Disconnected
1056680699,001034B4,04-03-2016 04:07,Connected
1056695087,001034B4,04-03-2016 04:12,Disconnected
1056696367,001034B4,04-03-2016 04:12,Connected
1056711295,001034B4,04-03-2016 04:17,Disconnected
1056712427,001034B4,04-03-2016 04:18,Connected
1056726951,001034B4,04-03-2016 04:23,Disconnected
1056728327,001034B4,04-03-2016 04:23,Connected
1056742663,001034B4,04-03-2016 04:28,Disconnected
1056743707,001034B4,04-03-2016 04:29,Connected
1056758651,001034B4,04-03-2016 04:34,Disconnected
1056759835,001034B4,04-03-2016 04:34,Connected
1056774479,001034B4,04-03-2016 04:39,Disconnected
1056775723,001034B4,04-03-2016 04:40,Connected
1056790287,001034B4,04-03-2016 04:46,Disconnected
1056791319,001034B4,04-03-2016 04:46,Connected
1056803071,001034B4,04-03-2016 04:51,Disconnected
1056804211,001034B4,04-03-2016 04:52,Connected
1056817307,001034B4,04-03-2016 04:57,Disconnected
1056818467,001034B4,04-03-2016 04:57,Connected
1056833231,001034B4,04-03-2016 05:02,Disconnected
1056834755,001034B4,04-03-2016 05:03,Connected
1056850027,001034B4,04-03-2016 05:08,Disconnected
1056851267,001034B4,04-03-2016 05:08,Connected
1056866367,001034B4,04-03-2016 05:13,Disconnected
1056867723,001034B4,04-03-2016 05:14,Connected
1056882763,001034B4,04-03-2016 05:19,Disconnected
1056884031,001034B4,04-03-2016 05:19,Connected
1056899279,001034B4,04-03-2016 05:24,Disconnected
1056900587,001034B4,04-03-2016 05:25,Connected
1056915515,001034B4,04-03-2016 05:30,Disconnected
1056916855,001034B4,04-03-2016 05:30,Connected
1056932191,001034B4,04-03-2016 05:35,Disconnected
1056933575,001034B4,04-03-2016 05:36,Connected
1056959663,001034B4,04-03-2016 05:46,Disconnected
1056960715,001034B4,04-03-2016 05:46,Connected
1056972467,001034B4,04-03-2016 05:51,Disconnected
1056973651,001034B4,04-03-2016 05:52,Connected
1056986255,001034B4,04-03-2016 05:57,Disconnected
1056987519,001034B4,04-03-2016 05:57,Connected
1057002575,001034B4,04-03-2016 06:02,Disconnected
1057004003,001034B4,04-03-2016 06:03,Connected
1057019195,001034B4,04-03-2016 06:08,Disconnected
1057020395,001034B4,04-03-2016 06:08,Connected
1057035899,001034B4,04-03-2016 06:13,Disconnected
1057037131,001034B4,04-03-2016 06:14,Connected
1057052287,001034B4,04-03-2016 06:19,Disconnected
1057053603,001034B4,04-03-2016 06:19,Connected
1057068915,001034B4,04-03-2016 06:24,Disconnected
1057070343,001034B4,04-03-2016 06:25,Connected
1057085175,001034B4,04-03-2016 06:30,Disconnected
1057086463,001034B4,04-03-2016 06:30,Connected
1057102031,001034B4,04-03-2016 06:35,Disconnected
1057103451,001034B4,04-03-2016 06:36,Connected
1057118283,001034B4,04-03-2016 06:41,Disconnected
1057119391,001034B4,04-03-2016 06:41,Connected
1057132283,001034B4,04-03-2016 06:46,Disconnected
1057133423,001034B4,04-03-2016 06:46,Connected
1057145815,001034B4,04-03-2016 06:52,Disconnected
1057146911,001034B4,04-03-2016 06:52,Connected
1057160575,001034B4,04-03-2016 06:57,Disconnected
1057161983,001034B4,04-03-2016 06:58,Connected
1057178023,001034B4,04-03-2016 07:03,Disconnected
1057179519,001034B4,04-03-2016 07:03,Connected
1057195179,001034B4,04-03-2016 07:08,Disconnected
1058826191,001034B4,04-03-2016 14:48,Connected
1058846819,001034B4,04-03-2016 14:53,Disconnected
1058848739,001034B4,04-03-2016 14:53,Connected
1058872467,001034B4,04-03-2016 14:59,Disconnected
1058875151,001034B4,04-03-2016 14:59,Connected
1058902171,001034B4,04-03-2016 15:04,Disconnected
1058904827,001034B4,04-03-2016 15:05,Connected
1058930735,001034B4,04-03-2016 15:10,Disconnected
1058933207,001034B4,04-03-2016 15:10,Connected
1058960383,001034B4,04-03-2016 15:15,Disconnected
1058962963,001034B4,04-03-2016 15:16,Connected
1058988535,001034B4,04-03-2016 15:21,Disconnected
1058991171,001034B4,04-03-2016 15:21,Connected
1059018391,001034B4,04-03-2016 15:26,Disconnected
1059021887,001034B4,04-03-2016 15:27,Connected
1059048059,001034B4,04-03-2016 15:32,Disconnected
1059050707,001034B4,04-03-2016 15:32,Connected
1059078179,001034B4,04-03-2016 15:38,Disconnected
1059080727,001034B4,04-03-2016 15:38,Connected
1059115071,001034B4,04-03-2016 15:46,Disconnected
1059117011,001034B4,04-03-2016 15:46,Connected
1059137875,001034B4,04-03-2016 15:51,Disconnected
1059140779,001034B4,04-03-2016 15:52,Connected
1059163775,001034B4,04-03-2016 15:57,Disconnected
1059166183,001034B4,04-03-2016 15:57,Connected
1059192587,001034B4,04-03-2016 16:03,Disconnected
1059195155,001034B4,04-03-2016 16:03,Connected
1059221343,001034B4,04-03-2016 16:08,Disconnected
1059223683,001034B4,04-03-2016 16:09,Connected
1059249443,001034B4,04-03-2016 16:14,Disconnected
1059252007,001034B4,04-03-2016 16:14,Connected
1059276719,001034B4,04-03-2016 16:19,Disconnected
1059279075,001034B4,04-03-2016 16:20,Connected
1059304687,001034B4,04-03-2016 16:25,Disconnected
1059307019,001034B4,04-03-2016 16:25,Connected
1059331083,001034B4,04-03-2016 16:30,Disconnected
1059333251,001034B4,04-03-2016 16:31,Connected
1059357807,001034B4,04-03-2016 16:36,Disconnected
1059360035,001034B4,04-03-2016 16:36,Connected
1059397575,001034B4,04-03-2016 16:46,Disconnected
1059399311,001034B4,04-03-2016 16:46,Connected
1059416379,001034B4,04-03-2016 16:51,Disconnected
1059418171,001034B4,04-03-2016 16:52,Connected
1059436295,001034B4,04-03-2016 16:57,Disconnected
1059438159,001034B4,04-03-2016 16:57,Connected
1059459411,001034B4,04-03-2016 17:02,Disconnected
1059461543,001034B4,04-03-2016 17:03,Connected
1059481531,001034B4,04-03-2016 17:08,Disconnected
1059483271,001034B4,04-03-2016 17:08,Connected
1059503039,001034B4,04-03-2016 17:13,Disconnected
1059504927,001034B4,04-03-2016 17:14,Connected
1059523035,001034B4,04-03-2016 17:19,Disconnected
1059524671,001034B4,04-03-2016 17:19,Connected
1059542791,001034B4,04-03-2016 17:24,Disconnected
1059545007,001034B4,04-03-2016 17:25,Connected
1059562039,001034B4,04-03-2016 17:30,Disconnected
1059563563,001034B4,04-03-2016 17:30,Connected
1059580207,001034B4,04-03-2016 17:36,Disconnected
1060371823,001034B4,05-03-2016 02:40,Connected
1060384847,001034B4,05-03-2016 02:46,Disconnected
1060385839,001034B4,05-03-2016 02:46,Connected
1060395715,001034B4,05-03-2016 02:51,Disconnected
1060396751,001034B4,05-03-2016 02:52,Connected
1060407499,001034B4,05-03-2016 02:57,Disconnected
1060408623,001034B4,05-03-2016 02:57,Connected
1060421279,001034B4,05-03-2016 03:02,Disconnected
1060422607,001034B4,05-03-2016 03:03,Connected
1060435363,001034B4,05-03-2016 03:08,Disconnected
1060436495,001034B4,05-03-2016 03:08,Connected
1060449795,001034B4,05-03-2016 03:13,Disconnected
1060451071,001034B4,05-03-2016 03:14,Connected
1060464123,001034B4,05-03-2016 03:19,Disconnected
1060465375,001034B4,05-03-2016 03:19,Connected
1060479263,001034B4,05-03-2016 03:24,Disconnected
1060480563,001034B4,05-03-2016 03:25,Connected
1060493831,001034B4,05-03-2016 03:30,Disconnected
1060495055,001034B4,05-03-2016 03:30,Connected
1060509319,001034B4,05-03-2016 03:35,Disconnected
1060510539,001034B4,05-03-2016 03:36,Connected
1060535003,001034B4,05-03-2016 03:46,Disconnected
1060536143,001034B4,05-03-2016 03:46,Connected
1060547023,001034B4,05-03-2016 03:51,Disconnected
1060548263,001034B4,05-03-2016 03:52,Connected
1060560235,001034B4,05-03-2016 03:57,Disconnected
1060561519,001034B4,05-03-2016 03:57,Connected
1060575535,001034B4,05-03-2016 04:02,Disconnected
1060577067,001034B4,05-03-2016 04:03,Connected
1060591203,001034B4,05-03-2016 04:08,Disconnected
1060592523,001034B4,05-03-2016 04:08,Connected
1060607091,001034B4,05-03-2016 04:13,Disconnected
1060608407,001034B4,05-03-2016 04:14,Connected
1060622455,001034B4,05-03-2016 04:19,Disconnected
1060623811,001034B4,05-03-2016 04:19,Connected
